id,user_name,tweet,created_at,retweet_count
1097512627717197824,LawSocietyLibraryNL,The S S Daisy which carried members of the NLSupremeCourt on Circuit around Newfoundland during the 1920 s toda ,Mon Feb 18 15:06:15 +0000 2019,0
1097512570594971655, Spanish Influenza ,RT WW2Facts The wireless operator of a Handley Page Halifax of No 35 Squadron RAF in his position prior to take off at Linton On Ouse ,Mon Feb 18 15:06:02 +0000 2019,2
1097512565263998982,Women s Media Center,RT CBCCanada After Wilson Raybould cartoon Halifax artist says he ll stop drawing women in violent situations ht ,Mon Feb 18 15:06:01 +0000 2019,8
1097512550953029635,Ricky Gordon, WardBurtonWBWF RockyGear Realtree xroadsburtons I keep forgetting you guys are in Halifax I m in Halifax Nova Scotia ,Mon Feb 18 15:05:57 +0000 2019,0
1097512550764343297,RPT Driver Training, Halifax Calderdale drivingtest drivinglessons drivinglicence HalifaxDTC Drivesafe drivinginstructor ,Mon Feb 18 15:05:57 +0000 2019,0
1097512487321096192, ,RT WW2Facts The wireless operator of a Handley Page Halifax of No 35 Squadron RAF in his position prior to take off at Linton On Ouse ,Mon Feb 18 15:05:42 +0000 2019,2
1097512420216659968,CME MEC,Hey Halifax CME s Economic Roadshow is coming your way Feb 27 Register today to receive economic insights learn ,Mon Feb 18 15:05:26 +0000 2019,0
1097512362343624704,The Star Halifax,American businessman Anthony Marlow made headlines six weeks ago when he bought ServiCom Call Centre one of Sydney ,Mon Feb 18 15:05:12 +0000 2019,0
1097512310648774656,Strange Adventures,it s a good day to HaggleWithCal on until 6PM in Halifax sweetdeals ,Mon Feb 18 15:05:00 +0000 2019,1
1097512139139571719,Heather Rankin,Happy MaudLewis HeritageDay How are you spending your Holiday Monday Halifax ArtGalleryNS MaudLivesHere ,Mon Feb 18 15:04:19 +0000 2019,0
1097532222096195584,BBC Yorkshire,These bald puppies are recovering after being dumped in two separate incidents in Halifax ,Mon Feb 18 16:24:07 +0000 2019,19
1096914949421629441,NPAS Carr Gate,16 2 2220hrs Heptonstall Halifax locate person who had fallen down ravine in a wooded area guide in officers an ,Sat Feb 16 23:31:18 +0000 2019,20
1097306794299338753,Rogers Hometown Hockey,All aboard RonMacLeanHTH and TaraSlone are taken aboard the HMCS Vancouver a Halifax class Canadian Patrol Frig ,Mon Feb 18 01:28:21 +0000 2019,12
1097542898508353536, ProtestMusica,RT songwritersofCa Last year pro member QuakeMatthews wrote Drinking Games at our Halifax Pro SongWorks camp This year it has been ,Mon Feb 18 17:06:33 +0000 2019,3
1097542746217172992, Melissa ,RT CBCNL More buildings in St John s a new music venue and even a new hotel in Halifax John Steele expanding Jag Hotel ,Mon Feb 18 17:05:56 +0000 2019,1
1097542655934910471,robert devet,100 years after the anti Chinese riots in Halifax racism,Mon Feb 18 17:05:35 +0000 2019,0
1097542634778906625,Joe Amena,RT E 3 C PLease RT Halifax We have someone looking for an African Nova Scotian comic artist illustrator to illustrate a story another w ,Mon Feb 18 17:05:30 +0000 2019,9
1097542313344151554,BeeGeesTributeShow,RT BBCLeeds Back to the Seventies with RadioAndrewE and Jive Talking the BeeGee tribute show coming to Halifax VicTheatre UkTheat ,Mon Feb 18 17:04:13 +0000 2019,3
1097542271841402880,Vancouver CanSing,Nova Scotia to honour beloved folk artist Maud Lewis for Heritage Day Halifax ,Mon Feb 18 17:04:03 +0000 2019,0
1097542270860046336,Megan McCarthy, NonLeaguePaper Solihull to definitely win the league the other team to be promoted probably Leyton orient and to ,Mon Feb 18 17:04:03 +0000 2019,0
1097542233530626049,Keith Adkins,RT KeithAdkinsGB Wonga refusing to give me a loan Only 1 fing for it marched down to halifax bank Fists at the ready baseball bat in ,Mon Feb 18 17:03:54 +0000 2019,3
1097542210441105408,Kate,I m ready to come home Halifax Toronto has been a blast and I m excited for my last week and to come back soon h ,Mon Feb 18 17:03:48 +0000 2019,0
1097542200802500608,startupcrunch,How call centre saviour Anthony Marlowe is capitalizing on Cape Breton Without a saviour waiting in the wings Mar ,Mon Feb 18 17:03:46 +0000 2019,0
1097542174307053568,Patrick Everson, KeithFridrich JimmyMiting tedpretty It was definitely commenting complaining in jest I recognize weather is far ,Mon Feb 18 17:03:40 +0000 2019,0
1097542146326855681,Never Forget ,The wireless operator of a Handley Page Halifax of No 35 Squadron RAF in his position prior to take off at Linton ,Mon Feb 18 17:03:33 +0000 2019,0
1097544119176646656,CBC Indigenous,After Wilson Raybould cartoon Halifax artist says he ll stop drawing women in violent situations ,Mon Feb 18 17:11:24 +0000 2019,14
1097532222096195584,BBC Yorkshire,These bald puppies are recovering after being dumped in two separate incidents in Halifax ,Mon Feb 18 16:24:07 +0000 2019,29
1097306794299338753,Rogers Hometown Hockey,All aboard RonMacLeanHTH and TaraSlone are taken aboard the HMCS Vancouver a Halifax class Canadian Patrol Frig ,Mon Feb 18 01:28:21 +0000 2019,14
1097572905246961666,Jason Fayre,RT alanthomasdoyle Eastern Canadians Unite Salad is trying to Kill us all We shall retaliate with Mary Browns in St John s Donairs ,Mon Feb 18 19:05:47 +0000 2019,5
1097572828172283904,Judith,RT alanthomasdoyle Eastern Canadians Unite Salad is trying to Kill us all We shall retaliate with Mary Browns in St John s Donairs ,Mon Feb 18 19:05:28 +0000 2019,5
1097572782215434240,Paige Raymond Kovach,RT PSCofCanada In Halifax and have a priority entitlement Find out how to maximize it Register now for our info sessions happening Febr ,Mon Feb 18 19:05:17 +0000 2019,1
1097572713433051137,Milsom Place,RT rostragallery ROMAN BATHS Why not explore the RomanBathsBath and our popupexhibition in MilsomPlace for some halftermfun this we ,Mon Feb 18 19:05:01 +0000 2019,1
1097572687688450053,Moira Smith,RT BBCLookNorth These bald puppies are recovering after being dumped in two separate incidents in Halifax https ,Mon Feb 18 19:04:55 +0000 2019,29
1097572609968037892,Jeffrey B Fischer, GoodsOnSports UniWatch sportslogosnet I have to go with Halifax That logo is electric ,Mon Feb 18 19:04:36 +0000 2019,0
1097572590716112897,Trent Gillespie,RT alanthomasdoyle Eastern Canadians Unite Salad is trying to Kill us all We shall retaliate with Mary Browns in St John s Donairs ,Mon Feb 18 19:04:32 +0000 2019,5
1097572561133731840,Stephanie Hudson,RT alanthomasdoyle Eastern Canadians Unite Salad is trying to Kill us all We shall retaliate with Mary Browns in St John s Donairs ,Mon Feb 18 19:04:25 +0000 2019,5
1097572511120744448,Nick Carruthers,RT CollettLtd ATF Approved Test Facility Operative required to join our Halifax Team ATF Tachograph TestC ,Mon Feb 18 19:04:13 +0000 2019,1
1097572478992429063,Jill Power,RT alanthomasdoyle Eastern Canadians Unite Salad is trying to Kill us all We shall retaliate with Mary Browns in St John s Donairs ,Mon Feb 18 19:04:05 +0000 2019,5
1097572391075475459,Ben Coppersmith,RT WW2Facts The wireless operator of a Handley Page Halifax of No 35 Squadron RAF in his position prior to take off at Linton On Ouse ,Mon Feb 18 19:03:44 +0000 2019,22
1097572286436126722,Narc s Gen s,RT fonalleras El partit Llei i Just cia PiS autoritari i xen fob que s ha carregat l estat de dret a Pol nia convida VOX a fer una x ,Mon Feb 18 19:03:19 +0000 2019,12
1097306794299338753,Rogers Hometown Hockey,All aboard RonMacLeanHTH and TaraSlone are taken aboard the HMCS Vancouver a Halifax class Canadian Patrol Frig ,Mon Feb 18 01:28:21 +0000 2019,16
1097544119176646656,CBC Indigenous,After Wilson Raybould cartoon Halifax artist says he ll stop drawing women in violent situations ,Mon Feb 18 17:11:24 +0000 2019,16
1097532222096195584,BBC Yorkshire,These bald puppies are recovering after being dumped in two separate incidents in Halifax ,Mon Feb 18 16:24:07 +0000 2019,31
1097594673915400192,Randy Byrne,So katemac35 and I are back from our fun little two day trip to Halifax I had a great time with my fantastic bett ,Mon Feb 18 20:32:17 +0000 2019,0
1097594668475396096,stephen poskitt, MartinSLewis Been turned down twice by Halifax for PPl claim they have said they will not look at this again even ,Mon Feb 18 20:32:15 +0000 2019,0
1097594490439766016,Connor JP, NonLeaguePaper 1 Leyton Orient 2 Salford 21 Halifax 22 Aldershot 23 Maidstone 24 Braintree,Mon Feb 18 20:31:33 +0000 2019,0
1097594272587677697,Wayne Fisher, ms manutd The fuckwits do my head in They should fuck off and support Halifax Town or some other shite lower leag ,Mon Feb 18 20:30:41 +0000 2019,0
1097594249154125825,lokol com Halifax,Man rushed to hospital after falling from ladder at Halifax work lokol halifax,Mon Feb 18 20:30:35 +0000 2019,0
1097594147450638337,Halifax R L F C FAX1 Supporters Club, STEPHEN THE SALMON TYRER Second in the list of all time record points scorers for Halifax amp now 100 Fax trie ,Mon Feb 18 20:30:11 +0000 2019,0
1097594070690615297,Zohrah Zancudi,RT WYP BenDoughty OpHawmill our Partnership road safety operation focused on the Halifax area yesterday 2 x vehicles seized 4 x no s ,Mon Feb 18 20:29:53 +0000 2019,3
1097593946979663877, , NonLeaguePaper Orient Salford Halifax Aldershot Maidstone Braintree,Mon Feb 18 20:29:23 +0000 2019,0
1097593935432699907,Pamela Ross,RT AsiliAnga GreenNewDeal YoungandRising Powershift BCpoli Vanpoli Nanaimo Burnaby ABleg yyc Edmonton SKpoli yqr MBpoli Wpg ,Mon Feb 18 20:29:21 +0000 2019,1
1097593917250387976,Dicky Morgan,Booked flights Norwegian Airlines using credit card if they go under am I entitled to a refund I also have travel ,Mon Feb 18 20:29:16 +0000 2019,0
1097593801797967873,Andrew Nurse,100 years after the anti Chinese riots in Halifax ,Mon Feb 18 20:28:49 +0000 2019,0
1097593669966798848,Andrew Nurse,Halifax artist apologizes for controversial cartoon of Jody Wilson Raybould ,Mon Feb 18 20:28:17 +0000 2019,0
1097572225589395456,Alan Doyle,Eastern Canadians Unite Salad is trying to Kill us all We shall retaliate with Mary Browns in St John s Donai ,Mon Feb 18 19:03:05 +0000 2019,62
1097306794299338753,Rogers Hometown Hockey,All aboard RonMacLeanHTH and TaraSlone are taken aboard the HMCS Vancouver a Halifax class Canadian Patrol Frig ,Mon Feb 18 01:28:21 +0000 2019,16
1097544119176646656,CBC Indigenous,After Wilson Raybould cartoon Halifax artist says he ll stop drawing women in violent situations ,Mon Feb 18 17:11:24 +0000 2019,22
1097632578692091910,Local Authority for NC School Calendars,Thank you to Rep EricaForNC for supporting school calendar flexibility for BCoSchools Edenton Chowan Edgecomb ,Mon Feb 18 23:02:54 +0000 2019,0
1097632552133816332,Engineering Daily, Job Senior Civil Structural Engineer Company Hatch Location Halifax NS Nova Scotia Canada Halifax ,Mon Feb 18 23:02:48 +0000 2019,0
1097632366363852804,Jean Roberts,RT Daily Express Fury after three completely BALD puppies dumped by cruel owner RSPCA issue alert ,Mon Feb 18 23:02:03 +0000 2019,2
1097632354607292421,eDayFm Sports,New video published gt Saint John Sea Dogs vs Halifax Mooseheads For more details ,Mon Feb 18 23:02:01 +0000 2019,0
1097632325263917056,Veruca Salty,RT alanthomasdoyle Eastern Canadians Unite Salad is trying to Kill us all We shall retaliate with Mary Browns in St John s Donairs ,Mon Feb 18 23:01:54 +0000 2019,62
1097632315063353344,Travis T Diddy Johnson,RT chocoTaco Halifax giving ZnaferPUBG some competition chococlips chocoTaco PUBG PUBGclips ,Mon Feb 18 23:01:51 +0000 2019,2
1097632222637670401,Karen ,My mom is okay they cleared the blockage She just has to go to Halifax tomorrow to have one more test done Tha ,Mon Feb 18 23:01:29 +0000 2019,0
1097632037454995457,Jeffery Lawrence ,RT RLitwiller OTD 18 2 1946 RememberRCN HMCHS Lady Nelson arrived in Halifax on final voyage as a hospital ship Since April 1943 she ,Mon Feb 18 23:00:45 +0000 2019,10
1097631769325531136,Murf,RT vocmhart Big confidence booster for downtown St John s John Steele moving ahead with new 80 room hotel space connected to Jag Hotel w ,Mon Feb 18 22:59:41 +0000 2019,3
1097631645732163584,Susan MacQuarrie,Halifax Thunderbirds New team honours history of lacrosse as Indigenous sport ,Mon Feb 18 22:59:12 +0000 2019,0
1097631527192743936,DixieGirl,RT millypod1 JAKEY Lost ScanMe Black German Shepherd Dog Male nr Sandowns Road Cousins Lane Illingworth Halifax Yorkshire HX2 RU ,Mon Feb 18 22:58:43 +0000 2019,13
1097631492350578694,Marc Almon, WayeMason Rossitus nsgov I will fight to support this vision I talk frequently with my 93 year old grandmother ,Mon Feb 18 22:58:35 +0000 2019,0
1097572225589395456,Alan Doyle,Eastern Canadians Unite Salad is trying to Kill us all We shall retaliate with Mary Browns in St John s Donai ,Mon Feb 18 19:03:05 +0000 2019,71
1097306794299338753,Rogers Hometown Hockey,All aboard RonMacLeanHTH and TaraSlone are taken aboard the HMCS Vancouver a Halifax class Canadian Patrol Frig ,Mon Feb 18 01:28:21 +0000 2019,16
1097544119176646656,CBC Indigenous,After Wilson Raybould cartoon Halifax artist says he ll stop drawing women in violent situations ,Mon Feb 18 17:11:24 +0000 2019,22
1097646295370657797,Rodney D Pierce, Now at the same time Thorne s bill allowed Warren County and Halifax counties to attempt to start new districts i ,Mon Feb 18 23:57:24 +0000 2019,0
1097645992348971009, Drew ,RT HC Hurricanes MBBALL That s a wrap for basketball at the HC CCE for this season the CanesMBball take down the dalacrams by a sco ,Mon Feb 18 23:56:12 +0000 2019,3
1097645906655170560, Kent Christie ,RT alanthomasdoyle Eastern Canadians Unite Salad is trying to Kill us all We shall retaliate with Mary Browns in St John s Donairs ,Mon Feb 18 23:55:52 +0000 2019,71
1097645896513343489,Keppoch Mountain,RT ECOkayak Employment opportunities available at ECO A perfect summer job for those looking to get expereinece or gain more working in ,Mon Feb 18 23:55:49 +0000 2019,3
1097645658805362688,Rodney D Pierce, Hobgood Academy was founded in 1969 and opened in September 1970 IMO this was a direct response to the U S Just ,Mon Feb 18 23:54:52 +0000 2019,0
1097645586885562370,The Seahorse Tavern,RT OBEYConvention Check out aerielist on RinseFM tonite in advance of her set theseahorse Fiday nite in Halifax ,Mon Feb 18 23:54:35 +0000 2019,1
1097645457528913921,News SummedUp Canada,Halifax worker falls 25 feet from ladder at new home construction site ,Mon Feb 18 23:54:04 +0000 2019,0
1097645403682557953,LCAHSim, LCAHS Gatineau 4 Halifax 1 ,Mon Feb 18 23:53:52 +0000 2019,0
1097645331213414400,Kielan Pilgrim,Halifax is putting up strong numbers in the nights that knock me unconscious category,Mon Feb 18 23:53:34 +0000 2019,0
1097645230076149760,Laurie Osborne,RT ACookeHFX We tend to think of Maud Lewis as being a happy little elf in a wonderful dreamlike snow white little house but actually ,Mon Feb 18 23:53:10 +0000 2019,36
1097645221238792192,DOG ISLAND ,RT zwoodford How call centre saviour Anthony Marlowe is capitalizing on Cape Breton by tarynalgrant,Mon Feb 18 23:53:08 +0000 2019,1
1097645149981556736,Elizabeth May,RT HeatherRankinMe Happy MaudLewis HeritageDay How are you spending your Holiday Monday Halifax ArtGalleryNS MaudLivesHere http ,Mon Feb 18 23:52:51 +0000 2019,4
1097572225589395456,Alan Doyle,Eastern Canadians Unite Salad is trying to Kill us all We shall retaliate with Mary Browns in St John s Donai ,Mon Feb 18 19:03:05 +0000 2019,77
1097306794299338753,Rogers Hometown Hockey,All aboard RonMacLeanHTH and TaraSlone are taken aboard the HMCS Vancouver a Halifax class Canadian Patrol Frig ,Mon Feb 18 01:28:21 +0000 2019,16
1097544119176646656,CBC Indigenous,After Wilson Raybould cartoon Halifax artist says he ll stop drawing women in violent situations ,Mon Feb 18 17:11:24 +0000 2019,22
1097656931488018435,Jamie Beaulieu, MarkHertling MarineDone In 2003 PM Chretien suggest that Bush allow Saddam to send his Lieutenants to Halifax fo ,Tue Feb 19 00:39:40 +0000 2019,0
1097656820989079557,Taruna Goel,On a business trip to Halifax Nova Scotia and it feels good to be back after 5 years ,Tue Feb 19 00:39:14 +0000 2019,0
1097655904076525569,Angus Johnson,RT AndyFillmoreHFX Today 29 individuals became our newest Canadian citizens all beaming with pride Gosh these ceremonies never get o ,Tue Feb 19 00:35:35 +0000 2019,2
1097655745401761793,BethanieFolan,This Easter I m already going to Burnley and Ireland today I ve arranged to go to Halifax and I m sure I ll be pop ,Tue Feb 19 00:34:57 +0000 2019,0
1097655727630503936,Jim Mills,RT AndyFillmoreHFX Today 29 individuals became our newest Canadian citizens all beaming with pride Gosh these ceremonies never get o ,Tue Feb 19 00:34:53 +0000 2019,2
1097655620172431360,shirley campbell,RT HeatherRankinMe Tune in to CTVMorningLive tomorrow morning to catch our segment I m talking with CyrilLunneyCTV abt chisholm4c s B ,Tue Feb 19 00:34:27 +0000 2019,3
1097655565562638337,sidney warren,Naomi Smalls is in Halifax right now and I AM SO SAD I AM NOT ,Tue Feb 19 00:34:14 +0000 2019,0
1097655222313369600,Bill Lewis,RT Rossitus I was dreaming about light rail in Halifax so I made a map transit rail NovaScotia ,Tue Feb 19 00:32:53 +0000 2019,36
1097655015567699968,Halifax News,2 people arrested in Halifax after 4 handguns stolen in Hantsport ,Tue Feb 19 00:32:03 +0000 2019,0
1097654973855342592,MarineDone, MarkHertling If that arrest hadn t occurred I would have That arrest panicked me As did a brief hold against my ,Tue Feb 19 00:31:53 +0000 2019,0
1097654727217680385,TSM Halifax, chocoTaco ZnaferPUBG Consumers win when there s competition ,Tue Feb 19 00:30:55 +0000 2019,0
1097654637371502597,Andy Fillmore MP,Today 29 individuals became our newest Canadian citizens all beaming with pride Gosh these ceremonies never ge ,Tue Feb 19 00:30:33 +0000 2019,2
1097572225589395456,Alan Doyle,Eastern Canadians Unite Salad is trying to Kill us all We shall retaliate with Mary Browns in St John s Donai ,Mon Feb 18 19:03:05 +0000 2019,86
1097306794299338753,Rogers Hometown Hockey,All aboard RonMacLeanHTH and TaraSlone are taken aboard the HMCS Vancouver a Halifax class Canadian Patrol Frig ,Mon Feb 18 01:28:21 +0000 2019,19
1097544119176646656,CBC Indigenous,After Wilson Raybould cartoon Halifax artist says he ll stop drawing women in violent situations ,Mon Feb 18 17:11:24 +0000 2019,23
1097681791266316288,Pamela Kenny,Fabulous family home 475 McCabe Lake Drive Middle Sackville ,Tue Feb 19 02:18:27 +0000 2019,0
1097681713788903424,Robert Billard,Making Penne All Amatriciana tonight The best one I ever had was EconomyShoeShop in Halifax in the 90 s and I m ,Tue Feb 19 02:18:09 +0000 2019,0
1097681670638059521,Heavy Metal Jesus,Back in 2016 my wife and I visited Halifax Nova Scotia for a weekend just cause I ve always wanted to visit the e ,Tue Feb 19 02:17:58 +0000 2019,0
1097681591600590848,Links at Brunello,Hello 4GuysGolfing GolfTripExperts we would be delighted to have you with us this June We love Cape Breton but ,Tue Feb 19 02:17:40 +0000 2019,0
1097681588727566337,Jeff Smith, brenhillspeaks katyb spencer wheresdanith JoelRRenner GabrielSurfCat joshmccormack DreaVilleneuve jesserker ,Tue Feb 19 02:17:39 +0000 2019,0
1097681398733787137,Lindsay Erin Anthony,A little late but photos from my canon rebel in Nova Scotia Halifax Nova Scotia ,Tue Feb 19 02:16:54 +0000 2019,0
1097681311895035905,Varsha Sridhar,Halifax Stream Recheck,Tue Feb 19 02:16:33 +0000 2019,0
1097681040724951040,Melanie Joudrey,RT NSWeatherGuy91 February 19 marks the 15th anniversary of the Maritimes Blizzard of 04 aka White Juan which gave all time record ,Tue Feb 19 02:15:28 +0000 2019,15
1097680996042981381,Halifax Wildcats,RT UDA Athletics Come out tomorrow at 3 30 and check out our Bocce team against Halifax Admission is free Bocce matches are held in the ,Tue Feb 19 02:15:18 +0000 2019,2
1097680691607683072,startupcrunch,How call centre saviour Anthony Marlowe is capitalizing on Cape Breton Without a saviour waiting in the wings Mar ,Tue Feb 19 02:14:05 +0000 2019,0
1097680636494532608,Jamie McGovern,RT alanthomasdoyle Eastern Canadians Unite Salad is trying to Kill us all We shall retaliate with Mary Browns in St John s Donairs ,Tue Feb 19 02:13:52 +0000 2019,86
1097680428801114112,Cornelius BigDickington,RT alanthomasdoyle Eastern Canadians Unite Salad is trying to Kill us all We shall retaliate with Mary Browns in St John s Donairs ,Tue Feb 19 02:13:02 +0000 2019,86
1097572225589395456,Alan Doyle,Eastern Canadians Unite Salad is trying to Kill us all We shall retaliate with Mary Browns in St John s Donai ,Mon Feb 18 19:03:05 +0000 2019,106
1097544119176646656,CBC Indigenous,After Wilson Raybould cartoon Halifax artist says he ll stop drawing women in violent situations ,Mon Feb 18 17:11:24 +0000 2019,32
1097306794299338753,Rogers Hometown Hockey,All aboard RonMacLeanHTH and TaraSlone are taken aboard the HMCS Vancouver a Halifax class Canadian Patrol Frig ,Mon Feb 18 01:28:21 +0000 2019,23
1097853458739269633,Gaz Pearce,Photo TV Aerials Halifax a gt ,Tue Feb 19 13:40:36 +0000 2019,0
1097853450556227585,Shelter Nova Scotia,RT MOSHHalifax Halifax the Warming Centre is OPEN today Tues February 19th from 8 am 8 30 pm at St Matthew s church on Barringto ,Tue Feb 19 13:40:34 +0000 2019,20
1097853377378017281,Clint Evans,RT CBCCanada Multiple people killed in Halifax house fire ,Tue Feb 19 13:40:16 +0000 2019,2
1097853366603038720,WISE Atlantic,Registration is NOW OPEN for GGW Science Retreat 2019 MSVU Halifax secure your spot today ,Tue Feb 19 13:40:14 +0000 2019,0
1097853304116297728,Your Morning,RT CTVNews UPDATED Fatalities in early morning house fire in Halifax ,Tue Feb 19 13:39:59 +0000 2019,2
1097853301012512768,TSRHG,RT thestarhalifax We heard horrible screams and then got up and saw the flames This is the largest lost of life in a fire in Halifax i ,Tue Feb 19 13:39:58 +0000 2019,2
1097853293664047104,D Boy,RT CBCCanada Multiple people killed in Halifax house fire ,Tue Feb 19 13:39:56 +0000 2019,2
1097853249431003136,Martyn Walsh,RT inspiralsband Some of the inspiralsband family will be in loafersvinyl ready to chat amp sign your memorabilia on the 24th Feb as part ,Tue Feb 19 13:39:46 +0000 2019,11
1097853220431585280,Jasmine Love ,RT cristylonglegs I m available on February 19th in Halifax from 10 00am till 10 00pm Check out my Profile Vipfavours VIPFavoursVerif ,Tue Feb 19 13:39:39 +0000 2019,4
1097853127070547968,CBC Canadian News,Multiple people killed in Halifax house fire ,Tue Feb 19 13:39:17 +0000 2019,2
1097853097588781056,Cathy Cornelius,Hopeless in Halifax Distraught in Dartmouth Baffled in Bedford We ve got a cure for tax stress ,Tue Feb 19 13:39:10 +0000 2019,0
1097853058715971584,Andrew Holmes,A doorway in Halifax halifaxdoorway ,Tue Feb 19 13:39:00 +0000 2019,0
1097572225589395456,Alan Doyle,Eastern Canadians Unite Salad is trying to Kill us all We shall retaliate with Mary Browns in St John s Donai ,Mon Feb 18 19:03:05 +0000 2019,109
1097544119176646656,CBC Indigenous,After Wilson Raybould cartoon Halifax artist says he ll stop drawing women in violent situations ,Mon Feb 18 17:11:24 +0000 2019,33
1097306794299338753,Rogers Hometown Hockey,All aboard RonMacLeanHTH and TaraSlone are taken aboard the HMCS Vancouver a Halifax class Canadian Patrol Frig ,Mon Feb 18 01:28:21 +0000 2019,25
1097869490791071745,The UPS Store 465,RT MOSHHalifax Halifax the Warming Centre is OPEN today Tues February 19th from 8 am 8 30 pm at St Matthew s church on Barringto ,Tue Feb 19 14:44:18 +0000 2019,23
1097869432561446912,natnat,Your intuition on the job serves you impressions that seem to More for Gemini ,Tue Feb 19 14:44:04 +0000 2019,0
1097869324583235585,SolutionsGirl,RT alanthomasdoyle Eastern Canadians Unite Salad is trying to Kill us all We shall retaliate with Mary Browns in St John s Donairs ,Tue Feb 19 14:43:39 +0000 2019,109
1097869243155128320,Vince MacKenzie,I am deeply saddened amp my heart goes out to the Halifax family and our first responder family at hfxfire dealing w ,Tue Feb 19 14:43:19 +0000 2019,0
1097869238558171137,Brett Ruskin,Overnight fire destroys Halifax home 1 man life threatening injuries 1 woman non life threatening 5 bodies ,Tue Feb 19 14:43:18 +0000 2019,0
1097869178894147584,Moe Zeidan,My thoughts and prayers sent to Halifax today I am staying up to date on Fire in Spryfield that has claimed the li ,Tue Feb 19 14:43:04 +0000 2019,0
1097869071914278919,Global Halifax,RT AlexanderQuon Halifax MP Andy Fillmore voices his support for those affected by the fire this morning in Spryfield ,Tue Feb 19 14:42:38 +0000 2019,1
1097869052658286594,Jay Robinson, SportNovaScotia Another layer of growth and progression in Halifax Badass logo reminds me of an Osprey ,Tue Feb 19 14:42:34 +0000 2019,0
1097869042499624961,LacGotti ,RT qcook23 Best available Halifax 6 6 Michael Spraggins textbook post can light it up behind the arch handles well strong defensively f ,Tue Feb 19 14:42:31 +0000 2019,3
1097868991773589504,Cath,RT teamnovascotia Alex Bulgaru Halifax won his bout tonight by decision and advances to the gold medal match on Wednesday Here are his ,Tue Feb 19 14:42:19 +0000 2019,3
1097868976758108162,Evil Bob,RT Dafydd Jones Debut for Halifax RLFC Reserves A good game vs Huddersfield Giants Academy and felt good to get a Try in Happy to be ,Tue Feb 19 14:42:16 +0000 2019,1
1097868847548456966,Hozzey , RanveerOfficial I wanna see gully boy but I live in Halifax Nova Scotia there are no theatres around me cou ,Tue Feb 19 14:41:45 +0000 2019,0
1097572225589395456,Alan Doyle,Eastern Canadians Unite Salad is trying to Kill us all We shall retaliate with Mary Browns in St John s Donai ,Mon Feb 18 19:03:05 +0000 2019,109
1097544119176646656,CBC Indigenous,After Wilson Raybould cartoon Halifax artist says he ll stop drawing women in violent situations ,Mon Feb 18 17:11:24 +0000 2019,33
1097306794299338753,Rogers Hometown Hockey,All aboard RonMacLeanHTH and TaraSlone are taken aboard the HMCS Vancouver a Halifax class Canadian Patrol Frig ,Mon Feb 18 01:28:21 +0000 2019,25
1097869682449764352,AirGuiTaR AEC 2019,RT CBCNS UPDATED At least 5 people killed in Halifax house fire A neighbour has told CBC that the family living there had seven childr ,Tue Feb 19 14:45:04 +0000 2019,11
1097869490791071745,The UPS Store 465,RT MOSHHalifax Halifax the Warming Centre is OPEN today Tues February 19th from 8 am 8 30 pm at St Matthew s church on Barringto ,Tue Feb 19 14:44:18 +0000 2019,23
1097869432561446912,natnat,Your intuition on the job serves you impressions that seem to More for Gemini ,Tue Feb 19 14:44:04 +0000 2019,0
1097869324583235585,SolutionsGirl,RT alanthomasdoyle Eastern Canadians Unite Salad is trying to Kill us all We shall retaliate with Mary Browns in St John s Donairs ,Tue Feb 19 14:43:39 +0000 2019,109
1097869243155128320,Vince MacKenzie,I am deeply saddened amp my heart goes out to the Halifax family and our first responder family at hfxfire dealing w ,Tue Feb 19 14:43:19 +0000 2019,0
1097869238558171137,Brett Ruskin,Overnight fire destroys Halifax home 1 man life threatening injuries 1 woman non life threatening 5 bodies ,Tue Feb 19 14:43:18 +0000 2019,1
1097869178894147584,Moe Zeidan,My thoughts and prayers sent to Halifax today I am staying up to date on Fire in Spryfield that has claimed the li ,Tue Feb 19 14:43:04 +0000 2019,0
1097869071914278919,Global Halifax,RT AlexanderQuon Halifax MP Andy Fillmore voices his support for those affected by the fire this morning in Spryfield ,Tue Feb 19 14:42:38 +0000 2019,1
1097869052658286594,Jay Robinson, SportNovaScotia Another layer of growth and progression in Halifax Badass logo reminds me of an Osprey ,Tue Feb 19 14:42:34 +0000 2019,0
1097869042499624961,LacGotti ,RT qcook23 Best available Halifax 6 6 Michael Spraggins textbook post can light it up behind the arch handles well strong defensively f ,Tue Feb 19 14:42:31 +0000 2019,3
1097868991773589504,Cath,RT teamnovascotia Alex Bulgaru Halifax won his bout tonight by decision and advances to the gold medal match on Wednesday Here are his ,Tue Feb 19 14:42:19 +0000 2019,3
1097868976758108162,Evil Bob,RT Dafydd Jones Debut for Halifax RLFC Reserves A good game vs Huddersfield Giants Academy and felt good to get a Try in Happy to be ,Tue Feb 19 14:42:16 +0000 2019,1
1097882855512903692,Globalnews ca, BREAKING 7 children have died in an early morning house fire in Halifax Neighbours say the youngest was just 3 m ,Tue Feb 19 15:37:25 +0000 2019,69
1097572225589395456,Alan Doyle,Eastern Canadians Unite Salad is trying to Kill us all We shall retaliate with Mary Browns in St John s Donai ,Mon Feb 18 19:03:05 +0000 2019,111
